locus_idx,n_transcripts,n_units,n_components,n_equiv_classes,ec_total_elements,max_ec_width,max_ec_depth,squarem_iterations,estep_threads_used,is_mega_locus,digamma_calls_per_estep,extract_us,bias_us,build_ec_us,warm_start_us,squarem_us,assign_us,total_us,squarem_time_s,total_time_s,em_fraction,hit_max_iters,converged
3881,1,14,2,1,28,2,14,2,1,False,2,20.275,0.747,1.853,0.208,4.605,1.835,29.523,4.605000000000001e-06,2.9523e-05,0.15598008332486538,False,True
5006,1,4,2,1,8,2,4,2,1,False,2,25.374,0.263,0.677,0.122,2.38,0.705,29.521,2.38e-06,2.9521e-05,0.08062057518376749,False,True
4511,1,3,2,1,6,2,3,2,1,False,2,25.716,0.204,0.605,0.125,2.294,0.576,29.52,2.294e-06,2.952e-05,0.077710027100271,False,True
1471,3,25,4,5,68,4,8,2,1,False,4,8.817,1.959,5.175,0.44,9.167,3.953,29.511,9.167e-06,2.9511e-05,0.3106299346006574,False,True
5036,1,3,2,1,6,2,3,2,1,False,2,25.548,0.212,0.686,0.14,2.222,0.699,29.507,2.222e-06,2.9507e-05,0.07530416511336292,False,True
4852,1,4,2,1,8,2,4,2,1,False,2,25.181,0.28,0.6,0.149,2.423,0.864,29.497,2.423e-06,2.9497e-05,0.08214394684205173,False,True
4495,1,6,2,1,12,2,6,2,1,False,2,24.61,0.35,0.898,0.139,2.631,0.866,29.494,2.631e-06,2.9494e-05,0.08920458398318301,False,True
4887,1,4,2,1,8,2,4,2,1,False,2,25.277,0.17,0.67,0.122,2.557,0.691,29.487,2.557e-06,2.9486999999999997e-05,0.0867161800115305,False,True
4104,1,3,2,1,6,2,3,2,1,False,2,24.258,0.104,2.033,0.145,2.252,0.693,29.485,2.2519999999999998e-06,2.9485e-05,0.07637781923011701,False,True
4815,1,6,2,1,12,2,6,2,1,False,2,24.378,0.142,0.912,0.138,2.844,1.07,29.484,2.844e-06,2.9484e-05,0.09645909645909645,False,True
4854,1,6,2,1,12,2,6,2,1,False,2,24.423,0.148,0.897,0.136,2.76,1.114,29.478,2.76e-06,2.9478e-05,0.09362914716059433,False,True
4382,1,5,2,1,10,2,5,2,1,False,2,24.714,0.287,0.831,0.158,2.59,0.891,29.471,2.5899999999999998e-06,2.9471e-05,0.0878830036306878,False,True
1468,3,23,4,6,56,3,6,2,1,False,4,8.599,1.77,5.961,0.487,9.289,3.364,29.47,9.289e-06,2.9469999999999997e-05,0.3152019002375297,False,True
4244,1,5,2,1,10,2,5,2,1,False,2,24.89,0.129,0.828,0.131,2.657,0.824,29.459,2.657e-06,2.9459e-05,0.09019314980141892,False,True
5008,1,4,2,1,8,2,4,2,1,False,2,25.221,0.236,0.681,0.127,2.547,0.644,29.456,2.5470000000000003e-06,2.9456e-05,0.08646795219989137,False,True
5444,1,2,2,1,4,2,2,2,1,False,2,26.248,0.061,0.425,0.11,2.116,0.493,29.453,2.116e-06,2.9453e-05,0.07184327572743014,False,True
5177,1,3,2,1,6,2,3,2,1,False,2,25.809,0.081,0.601,0.119,2.205,0.593,29.408,2.205e-06,2.9408e-05,0.07497959738846573,False,True
5170,1,2,2,1,4,2,2,2,1,False,2,25.997,0.061,0.403,0.107,2.164,0.675,29.407,2.164e-06,2.9407e-05,0.07358792124324141,False,True
4616,1,2,2,1,4,2,2,2,1,False,2,24.59,0.14,1.787,0.13,2.203,0.529,29.379,2.203e-06,2.9379e-05,0.0749855338847476,False,True
5199,1,4,2,1,8,2,4,2,1,False,2,25.252,0.212,0.66,0.16,2.348,0.746,29.378,2.348e-06,2.9378e-05,0.07992375246783306,False,True
4914,1,4,2,1,8,2,4,2,1,False,2,25.366,0.224,0.595,0.123,2.333,0.735,29.376,2.3330000000000004e-06,2.9376e-05,0.07941857298474946,False,True
5225,1,4,2,1,8,2,4,2,1,False,2,25.148,0.236,0.676,0.123,2.469,0.72,29.372,2.469e-06,2.9372e-05,0.084059648644968,False,True
4586,1,7,2,1,14,2,7,2,1,False,2,23.776,0.447,0.954,0.146,2.97,1.074,29.367,2.9700000000000004e-06,2.9367000000000002e-05,0.10113392583512106,False,True
2994,5,8,6,5,24,4,2,2,1,False,6,16.604,0.73,3.127,0.373,6.375,2.095,29.304,6.375e-06,2.9304e-05,0.21754709254709256,False,True
5366,1,4,2,1,8,2,4,2,1,False,2,25.402,0.098,0.682,0.123,2.391,0.604,29.3,2.391e-06,2.93e-05,0.08160409556313993,False,True
5169,1,1,2,1,2,2,1,2,1,False,2,26.213,0.072,0.323,0.115,2.167,0.408,29.298,2.1669999999999998e-06,2.9298e-05,0.07396409311215782,False,True
4464,2,2,3,2,5,3,1,2,1,False,3,23.558,0.18,1.103,0.162,3.237,1.051,29.291,3.237e-06,2.9291e-05,0.1105117612918644,False,True
3693,1,5,2,1,10,2,5,2,1,False,2,24.739,0.29,0.776,0.129,2.438,0.918,29.29,2.438e-06,2.929e-05,0.08323659952202117,False,True
4399,1,8,2,1,16,2,8,2,1,False,2,23.394,0.48,1.027,0.152,2.997,1.235,29.285,2.997e-06,2.9285e-05,0.10233908144101075,False,True
5060,1,2,2,1,4,2,2,2,1,False,2,25.952,0.06,0.505,0.113,2.095,0.557,29.282,2.0950000000000003e-06,2.9282e-05,0.07154565944949116,False,True
4671,1,2,2,1,4,2,2,4,1,False,2,24.014,0.189,0.488,0.107,3.95,0.526,29.274,3.95e-06,2.9274e-05,0.13493202158912346,False,True
3777,1,5,2,1,10,2,5,2,1,False,2,21.036,0.321,0.803,0.128,2.44,4.545,29.273,2.44e-06,2.9273e-05,0.08335326068390667,False,True
4496,1,2,2,1,4,2,2,2,1,False,2,25.821,0.163,0.516,0.111,2.114,0.53,29.255,2.114e-06,2.9255e-05,0.07226115193983934,False,True
4408,1,7,2,1,14,2,7,2,1,False,2,23.331,0.371,0.991,0.145,3.425,0.979,29.242,3.425e-06,2.9242000000000002e-05,0.11712605156966006,False,True
4421,1,2,2,1,4,2,2,2,1,False,2,25.834,0.146,0.511,0.112,2.108,0.527,29.238,2.108e-06,2.9238e-05,0.07209795471646488,False,True
5202,1,3,2,1,6,2,3,2,1,False,2,25.506,0.079,0.587,0.117,2.274,0.663,29.226,2.274e-06,2.9225999999999998e-05,0.07780743173886266,False,True
4634,1,1,2,1,2,2,1,2,1,False,2,24.08,0.041,0.275,0.122,4.05,0.653,29.221,4.05e-06,2.9221e-05,0.13859895280791212,False,True
5501,1,1,2,1,2,2,1,2,1,False,2,26.408,0.042,0.278,0.1,2.045,0.34,29.213,2.045e-06,2.9213e-05,0.07000308082018279,False,True
5377,1,2,2,1,4,2,2,2,1,False,2,25.997,0.061,0.432,0.111,2.037,0.573,29.211,2.0369999999999997e-06,2.9211e-05,0.06973400431344356,False,True
4052,1,2,2,1,4,2,2,2,1,False,2,24.374,0.081,0.486,0.106,3.507,0.656,29.21,3.507e-06,2.921e-05,0.12006162273194111,False,True
4609,1,2,2,1,4,2,2,2,1,False,2,25.833,0.144,0.425,0.111,2.046,0.642,29.201,2.046e-06,2.9201e-05,0.07006609362693057,False,True
829,2,29,3,2,85,3,27,2,1,False,3,9.095,1.952,4.31,0.442,9.132,4.26,29.191,9.132e-06,2.9191e-05,0.3128361481278476,False,True
4552,1,6,2,1,12,2,6,2,1,False,2,24.154,0.356,0.892,0.138,2.647,1.003,29.19,2.647e-06,2.919e-05,0.09068174032202808,False,True
5084,1,2,2,1,4,2,2,2,1,False,2,25.876,0.086,0.408,0.118,2.181,0.517,29.186,2.181e-06,2.9186e-05,0.07472760912766395,False,True
4246,1,5,2,1,10,2,5,2,1,False,2,24.408,0.314,0.809,0.135,2.686,0.834,29.186,2.6859999999999998e-06,2.9186e-05,0.09203042554649489,False,True
4732,1,4,2,1,8,2,4,2,1,False,2,25.067,0.18,0.703,0.123,2.396,0.714,29.183,2.396e-06,2.9182999999999998e-05,0.0821025939759449,False,True
4352,1,8,2,1,16,2,8,2,1,False,2,23.369,0.4,1.042,0.155,3.02,1.188,29.174,3.02e-06,2.9174e-05,0.10351683005415781,False,True
4181,1,3,2,1,6,2,3,2,1,False,2,23.047,0.191,0.593,0.13,4.527,0.683,29.171,4.527e-06,2.9171e-05,0.15518837201330088,False,True
5126,1,2,2,1,4,2,2,2,1,False,2,25.951,0.062,0.486,0.111,2.054,0.507,29.171,2.0539999999999997e-06,2.9171e-05,0.0704123958726132,False,True
4163,1,12,2,1,24,2,12,2,1,False,2,21.452,0.694,1.561,0.177,3.748,1.53,29.162,3.7480000000000004e-06,2.9162e-05,0.12852342089019958,False,True
4638,1,2,2,1,4,2,2,2,1,False,2,25.708,0.156,0.528,0.112,2.118,0.534,29.156,2.118e-06,2.9156e-05,0.07264370969954727,False,True
4043,1,12,2,1,24,2,12,2,1,False,2,21.363,0.658,1.449,0.191,3.69,1.796,29.147,3.69e-06,2.9146999999999997e-05,0.12659965004974782,False,True
5410,1,1,2,1,2,2,1,2,1,False,2,26.144,0.043,0.274,0.103,2.084,0.499,29.147,2.084e-06,2.9146999999999997e-05,0.07149963975709336,False,True
4633,1,5,2,1,10,2,5,2,1,False,2,24.513,0.13,0.806,0.134,2.739,0.818,29.14,2.739e-06,2.9140000000000002e-05,0.09399450926561427,False,True
4603,1,6,2,1,12,2,6,2,1,False,2,24.171,0.337,0.867,0.169,2.645,0.936,29.125,2.645e-06,2.9125e-05,0.09081545064377683,False,True
3507,2,12,3,3,25,3,9,2,1,False,3,18.098,0.802,2.732,0.262,5.288,1.943,29.125,5.288e-06,2.9125e-05,0.18156223175965666,False,True
4918,1,3,2,1,6,2,3,2,1,False,2,25.23,0.146,0.589,0.117,2.193,0.848,29.123,2.193e-06,2.9123000000000002e-05,0.07530130824434296,False,True
3736,1,13,2,1,26,2,13,2,1,False,2,20.48,0.684,1.601,0.187,4.411,1.753,29.116,4.411e-06,2.9116e-05,0.15149745844209367,False,True
4691,1,4,2,1,8,2,4,2,1,False,2,25.025,0.249,0.662,0.123,2.318,0.737,29.114,2.318e-06,2.9114e-05,0.07961805317029608,False,True
4350,1,5,2,1,10,2,5,2,1,False,2,24.495,0.326,0.792,0.132,2.565,0.797,29.107,2.565e-06,2.9107e-05,0.08812313189267186,False,True
5150,1,2,2,1,4,2,2,2,1,False,2,25.882,0.06,0.489,0.111,2.077,0.484,29.103,2.0769999999999998e-06,2.9103000000000002e-05,0.071367213002096,False,True
5427,1,1,2,1,2,2,1,2,1,False,2,26.095,0.042,0.278,0.102,2.102,0.473,29.092,2.102e-06,2.9092e-05,0.07225354049223154,False,True
5233,1,2,2,1,4,2,2,2,1,False,2,25.872,0.061,0.449,0.111,2.088,0.511,29.092,2.088e-06,2.9092e-05,0.07177230853842982,False,True
4375,1,5,2,1,10,2,5,2,1,False,2,24.617,0.126,0.78,0.13,2.58,0.854,29.087,2.58e-06,2.9087e-05,0.08869941898442603,False,True
4534,1,5,2,1,10,2,5,2,1,False,2,24.629,0.32,0.752,0.13,2.407,0.841,29.079,2.407e-06,2.9079e-05,0.08277451081536503,False,True
4040,1,4,2,1,8,2,4,2,1,False,2,24.861,0.109,0.693,0.122,2.346,0.927,29.058,2.346e-06,2.9058e-05,0.0807350815610159,False,True
4515,1,2,2,1,4,2,2,2,1,False,2,25.705,0.129,0.528,0.113,2.101,0.479,29.055,2.101e-06,2.9055e-05,0.0723111340561005,False,True
4401,1,7,2,1,14,2,7,2,1,False,2,23.459,0.332,0.974,0.145,3.091,1.048,29.049,3.091e-06,2.9049e-05,0.106406416744122,False,True
5203,1,2,2,1,4,2,2,2,1,False,2,25.909,0.06,0.4,0.141,2.049,0.483,29.042,2.0489999999999998e-06,2.9042e-05,0.07055299221816679,False,True
4996,1,2,2,1,4,2,2,2,1,False,2,25.774,0.166,0.425,0.109,2.02,0.546,29.04,2.02e-06,2.904e-05,0.06955922865013775,False,True
4537,1,8,2,1,16,2,8,2,1,False,2,23.075,0.489,1.077,0.156,3.118,1.121,29.036,3.118e-06,2.9036e-05,0.10738393718142994,False,True
238,1,22,2,1,44,2,22,2,1,False,2,2.592,1.037,3.264,0.274,9.488,12.377,29.032,9.488e-06,2.9032e-05,0.3268117938826123,False,True
4167,1,3,2,1,6,2,3,2,1,False,2,23.987,0.079,2.02,0.12,2.191,0.619,29.016,2.191e-06,2.9015999999999998e-05,0.07551006341328922,False,True
3435,1,19,2,1,38,2,19,2,1,False,2,17.441,0.908,2.396,0.272,5.773,2.226,29.016,5.773e-06,2.9015999999999998e-05,0.19895919492693687,False,True
4575,1,6,2,1,12,2,6,2,1,False,2,24.057,0.363,0.893,0.14,2.64,0.922,29.015,2.64e-06,2.9015e-05,0.09098742029984491,False,True
5163,1,3,2,1,6,2,3,2,1,False,2,25.333,0.079,0.655,0.114,2.213,0.618,29.012,2.2130000000000002e-06,2.9012e-05,0.07627878119398869,False,True
5158,1,3,2,1,6,2,3,2,1,False,2,25.416,0.08,0.601,0.12,2.197,0.576,28.99,2.197e-06,2.899e-05,0.07578475336322871,False,True
4273,1,5,2,1,10,2,5,2,1,False,2,24.417,0.117,0.831,0.139,2.587,0.888,28.979,2.5870000000000004e-06,2.8978999999999998e-05,0.08927154146105802,False,True
5050,1,1,2,1,2,2,1,2,1,False,2,25.756,0.052,0.352,0.138,2.268,0.412,28.978,2.2679999999999997e-06,2.8978000000000003e-05,0.07826627096417971,False,True
4990,1,2,2,1,4,2,2,2,1,False,2,25.704,0.115,0.466,0.109,2.061,0.519,28.974,2.061e-06,2.8974e-05,0.07113273969765997,False,True
5212,1,3,2,1,6,2,3,2,1,False,2,25.194,0.167,0.589,0.117,2.298,0.601,28.966,2.298e-06,2.8966e-05,0.07933439204584686,False,True
2314,1,16,2,1,32,2,16,5,1,False,2,11.742,0.882,1.907,0.218,11.388,2.828,28.965,1.1388e-05,2.8965e-05,0.3931641636457794,False,True
4566,1,6,2,1,12,2,6,2,1,False,2,24.189,0.131,0.865,0.136,2.66,0.981,28.962,2.66e-06,2.8961999999999998e-05,0.0918444858780471,False,True
4888,1,3,2,1,6,2,3,2,1,False,2,25.058,0.187,0.564,0.116,2.314,0.721,28.96,2.314e-06,2.896e-05,0.07990331491712707,False,True
4707,1,4,2,1,8,2,4,2,1,False,2,24.596,0.262,0.74,0.126,2.499,0.73,28.953,2.499e-06,2.8953e-05,0.0863122992436017,False,True
5053,1,1,2,1,2,2,1,2,1,False,2,25.876,0.095,0.277,0.103,2.064,0.534,28.949,2.064e-06,2.8949e-05,0.0712977995785692,False,True
5056,1,1,2,1,2,2,1,2,1,False,2,25.959,0.041,0.278,0.146,2.117,0.397,28.938,2.117e-06,2.8938e-05,0.0731564033450826,False,True
4447,1,7,2,1,14,2,7,2,1,False,2,23.368,0.4,0.997,0.144,2.878,1.14,28.927,2.8780000000000002e-06,2.8927e-05,0.09949182424724307,False,True
4956,1,3,2,1,6,2,3,2,1,False,2,25.29,0.079,0.6,0.117,2.241,0.595,28.922,2.2410000000000002e-06,2.8922000000000002e-05,0.07748426803125648,False,True
3061,1,22,2,1,44,2,22,2,1,False,2,15.067,1.093,3.236,0.288,6.48,2.753,28.917,6.480000000000001e-06,2.8917e-05,0.22408963585434175,False,True
5011,1,4,2,1,8,2,4,2,1,False,2,25.158,0.099,0.567,0.124,2.355,0.608,28.911,2.355e-06,2.8911e-05,0.08145688492269378,False,True
4097,1,5,2,1,10,2,5,2,1,False,2,23.191,0.126,2.07,0.136,2.568,0.82,28.911,2.5680000000000002e-06,2.8911e-05,0.08882432292207118,False,True
4960,1,4,2,1,8,2,4,2,1,False,2,24.529,0.227,0.666,0.123,2.405,0.952,28.902,2.405e-06,2.8902000000000002e-05,0.08321223444744308,False,True
4510,1,7,2,1,14,2,7,2,1,False,2,23.36,0.289,1.007,0.148,3.064,1.028,28.896,3.0640000000000002e-06,2.8896e-05,0.10603543743078626,False,True
3894,1,5,2,1,10,2,5,2,1,False,2,24.316,0.216,0.813,0.131,2.536,0.874,28.886,2.536e-06,2.8886e-05,0.0877933947240878,False,True
4239,1,2,2,1,4,2,2,2,1,False,2,22.705,0.158,3.211,0.12,2.146,0.534,28.874,2.146e-06,2.8874e-05,0.07432292027429521,False,True
4276,1,8,2,1,16,2,8,2,1,False,2,22.991,0.282,1.119,0.15,3.182,1.143,28.867,3.1819999999999998e-06,2.8867e-05,0.11022967402223992,False,True
3979,1,13,2,1,26,2,13,2,1,False,2,20.685,0.725,1.561,0.185,3.929,1.779,28.864,3.929e-06,2.8864e-05,0.1361211197339246,False,True
4263,1,7,2,1,14,2,7,2,1,False,2,22.923,0.433,1.005,0.146,3.072,1.282,28.861,3.072e-06,2.8861e-05,0.10644121825300579,False,True
4863,1,4,2,1,8,2,4,2,1,False,2,24.778,0.257,0.639,0.14,2.351,0.684,28.849,2.351e-06,2.8849e-05,0.0814932926617907,False,True
5207,1,3,2,1,6,2,3,2,1,False,2,25.204,0.157,0.593,0.117,2.167,0.611,28.849,2.1669999999999998e-06,2.8849e-05,0.0751152552948109,False,True
4503,1,6,2,1,12,2,6,2,1,False,2,23.91,0.276,0.89,0.137,2.591,1.037,28.841,2.5910000000000003e-06,2.8841e-05,0.08983738427932457,False,True
4670,1,2,2,1,4,2,2,4,1,False,2,23.738,0.166,0.463,0.107,3.813,0.553,28.84,3.813e-06,2.884e-05,0.1322122052704577,False,True
3967,1,13,2,1,26,2,13,2,1,False,2,20.38,0.718,1.656,0.186,4.236,1.658,28.834,4.236e-06,2.8834e-05,0.1469098980370396,False,True
4530,1,6,2,1,12,2,6,2,1,False,2,23.782,0.377,0.99,0.148,2.614,0.901,28.812,2.614e-06,2.8812e-05,0.0907260863529085,False,True
5067,1,1,2,1,2,2,1,2,1,False,2,25.894,0.044,0.285,0.105,2.104,0.379,28.811,2.104e-06,2.8811e-05,0.07302766304536462,False,True
4198,1,7,2,1,14,2,7,2,1,False,2,22.744,0.405,1.08,0.172,3.28,1.122,28.803,3.28e-06,2.8803000000000002e-05,0.11387702669860778,False,True
4208,1,8,2,1,16,2,8,2,1,False,2,22.646,0.44,1.053,0.152,3.32,1.189,28.8,3.32e-06,2.8800000000000002e-05,0.11527777777777777,False,True
4174,1,2,2,1,4,2,2,2,1,False,2,25.531,0.06,0.459,0.111,1.943,0.689,28.793,1.943e-06,2.8793e-05,0.06748167957489667,False,True
5191,1,2,2,1,4,2,2,2,1,False,2,25.62,0.064,0.4,0.106,2.086,0.504,28.78,2.086e-06,2.8780000000000002e-05,0.0724808895066018,False,True
5040,1,2,2,1,4,2,2,2,1,False,2,25.526,0.066,0.485,0.107,2.136,0.454,28.774,2.136e-06,2.8774e-05,0.07423368318620978,False,True
4737,1,3,2,1,6,2,3,2,1,False,2,24.819,0.081,0.657,0.113,2.29,0.789,28.749,2.29e-06,2.8749e-05,0.0796549445198094,False,True
5065,1,2,2,1,4,2,2,2,1,False,2,25.364,0.125,0.51,0.111,2.138,0.499,28.747,2.1379999999999997e-06,2.8747e-05,0.07437297804988346,False,True
4873,1,4,2,1,8,2,4,2,1,False,2,24.363,0.267,0.686,0.124,2.593,0.696,28.729,2.593e-06,2.8729e-05,0.09025723136899996,False,True
4533,1,5,2,1,10,2,5,2,1,False,2,24.279,0.191,0.791,0.13,2.47,0.85,28.711,2.47e-06,2.8711e-05,0.08602974469715441,False,True
4205,1,5,2,1,10,2,5,2,1,False,2,24.261,0.265,0.794,0.131,2.466,0.784,28.701,2.466e-06,2.8701000000000002e-05,0.08592035120727501,False,True
4100,1,9,2,1,18,2,9,2,1,False,2,21.918,0.524,1.176,0.155,3.558,1.363,28.694,3.5579999999999996e-06,2.8694e-05,0.12399804837248204,False,True
2478,1,29,2,1,58,2,29,2,1,False,2,12.077,1.42,3.59,0.306,8.049,3.251,28.693,8.048999999999999e-06,2.8693e-05,0.2805213815216255,False,True
4010,1,11,2,1,22,2,11,2,1,False,2,20.934,0.631,1.41,0.171,3.964,1.577,28.687,3.964e-06,2.8687e-05,0.13818105762191932,False,True
5213,1,3,2,1,6,2,3,2,1,False,2,24.989,0.169,0.587,0.116,2.23,0.589,28.68,2.23e-06,2.868e-05,0.07775453277545327,False,True
4719,1,4,2,1,8,2,4,2,1,False,2,24.627,0.27,0.669,0.12,2.3,0.691,28.677,2.3e-06,2.8677e-05,0.0802036475224047,False,True
3224,1,8,2,1,16,2,8,6,1,False,2,15.97,0.444,1.054,0.155,9.325,1.726,28.674,9.325e-06,2.8674e-05,0.3252075050568459,False,True
1088,1,23,2,1,46,2,23,3,1,False,2,11.66,1.063,2.947,0.299,9.822,2.873,28.664,9.821999999999998e-06,2.8664000000000002e-05,0.3426597823053307,False,True
4034,1,9,2,1,18,2,9,2,1,False,2,22.031,0.534,1.192,0.159,3.54,1.195,28.651,3.54e-06,2.8651e-05,0.12355589682733586,False,True
3578,1,5,2,1,10,2,5,2,1,False,2,23.921,0.282,0.805,0.132,2.628,0.882,28.65,2.628e-06,2.865e-05,0.09172774869109948,False,True
4092,1,7,2,1,14,2,7,2,1,False,2,21.606,0.398,1.131,0.171,3.353,1.987,28.646,3.3530000000000003e-06,2.8646e-05,0.11704950080290442,False,True
5378,1,1,2,1,2,2,1,2,1,False,2,25.74,0.041,0.279,0.101,2.14,0.34,28.641,2.1400000000000003e-06,2.8641e-05,0.07471806152019833,False,True
5074,1,3,2,1,6,2,3,2,1,False,2,25.029,0.076,0.574,0.114,2.207,0.634,28.634,2.207e-06,2.8634e-05,0.07707620311517775,False,True
4702,1,4,2,1,8,2,4,2,1,False,2,24.543,0.099,0.715,0.123,2.353,0.8,28.633,2.353e-06,2.8633e-05,0.08217790661125277,False,True
4235,1,2,2,1,4,2,2,2,1,False,2,25.423,0.067,0.427,0.11,2.063,0.542,28.632,2.063e-06,2.8632000000000003e-05,0.07205224923162895,False,True
3008,1,4,2,1,8,2,4,1,1,False,2,12.917,0.494,1.725,0.315,3.043,10.136,28.63,3.0430000000000003e-06,2.863e-05,0.10628711142158576,False,True
513,1,27,2,1,54,2,27,4,1,False,2,4.57,1.417,3.268,0.306,14.975,4.09,28.626,1.4975e-05,2.8626e-05,0.5231258296653392,False,True
4468,1,2,2,1,4,2,2,2,1,False,2,25.2,0.143,0.481,0.11,2.072,0.616,28.622,2.0720000000000002e-06,2.8622e-05,0.07239186639647824,False,True
4316,1,5,2,1,10,2,5,2,1,False,2,24.013,0.115,0.809,0.127,2.536,1.017,28.617,2.536e-06,2.8617e-05,0.08861865324806933,False,True
3759,1,14,2,1,28,2,14,2,1,False,2,19.516,0.787,1.833,0.19,4.139,2.146,28.611,4.1390000000000005e-06,2.8611e-05,0.14466463947432806,False,True
4516,1,2,2,1,4,2,2,2,1,False,2,25.33,0.133,0.508,0.118,2.072,0.448,28.609,2.0720000000000002e-06,2.8609000000000003e-05,0.0724247614387081,False,True
3831,1,4,2,1,8,2,4,2,1,False,2,24.122,0.283,0.785,0.138,2.51,0.761,28.599,2.5099999999999997e-06,2.8599000000000002e-05,0.08776530647924752,False,True
5206,1,2,2,1,4,2,2,2,1,False,2,25.352,0.158,0.398,0.109,2.122,0.459,28.598,2.1219999999999998e-06,2.8598e-05,0.0742009930764389,False,True
4358,1,6,2,2,11,2,5,1,1,False,2,23.376,0.355,1.619,0.165,1.759,1.316,28.59,1.7589999999999998e-06,2.859e-05,0.06152500874431619,False,True
4798,1,2,2,1,4,2,2,2,1,False,2,25.199,0.06,0.429,0.107,2.087,0.708,28.59,2.087e-06,2.859e-05,0.07299755159146555,False,True
4321,1,6,2,1,12,2,6,2,1,False,2,23.577,0.159,0.875,0.14,2.727,1.094,28.572,2.727e-06,2.8572e-05,0.09544309113817724,False,True
4372,1,6,2,1,12,2,6,2,1,False,2,23.251,0.29,0.927,0.138,2.881,1.079,28.566,2.8809999999999996e-06,2.8566e-05,0.10085416229083526,False,True
4310,1,5,2,1,10,2,5,2,1,False,2,23.648,0.124,0.813,0.126,2.538,1.305,28.554,2.5379999999999997e-06,2.8553999999999998e-05,0.08888421937381803,False,True
2564,1,15,2,1,30,2,15,2,1,False,2,18.93,0.811,1.938,0.201,4.739,1.932,28.551,4.739e-06,2.8550999999999998e-05,0.16598367833000596,False,True
4765,1,2,2,1,4,2,2,2,1,False,2,25.159,0.122,0.481,0.109,2.134,0.527,28.532,2.134e-06,2.8532e-05,0.07479321463619795,False,True
5159,1,1,2,1,2,2,1,2,1,False,2,25.599,0.056,0.291,0.119,2.138,0.328,28.531,2.1379999999999997e-06,2.8531e-05,0.07493603448880165,False,True
5054,1,3,2,1,6,2,3,2,1,False,2,24.841,0.087,0.573,0.119,2.172,0.737,28.529,2.172e-06,2.8529e-05,0.07613305759052193,False,True
4220,1,8,2,1,16,2,8,2,1,False,2,22.413,0.461,1.089,0.154,3.21,1.197,28.524,3.2099999999999998e-06,2.8524e-05,0.11253681110643668,False,True
2554,1,28,2,1,56,2,28,2,1,False,2,13.446,1.295,3.504,0.318,6.759,3.2,28.522,6.759e-06,2.8522e-05,0.23697496669237783,False,True
3281,2,13,3,2,33,3,7,2,1,False,3,16.75,0.961,2.372,0.249,5.8,2.38,28.512,5.7999999999999995e-06,2.8512e-05,0.20342312008978675,False,True
4124,1,2,2,1,4,2,2,2,1,False,2,23.622,0.138,0.562,0.126,3.492,0.563,28.503,3.492e-06,2.8503e-05,0.1225134196400379,False,True
4061,1,5,2,1,10,2,5,2,1,False,2,22.358,0.247,0.813,0.13,4.062,0.882,28.492,4.062e-06,2.8492e-05,0.14256633440965885,False,True
4904,1,4,2,1,8,2,4,2,1,False,2,24.218,0.106,0.676,0.123,2.415,0.926,28.464,2.415e-06,2.8463999999999997e-05,0.08484401349072514,False,True
4212,1,8,2,1,16,2,8,2,1,False,2,22.252,0.474,1.055,0.15,3.399,1.122,28.452,3.399e-06,2.8452e-05,0.11946436102910164,False,True
4985,1,2,2,1,4,2,2,2,1,False,2,25.149,0.147,0.4,0.113,2.147,0.493,28.449,2.147e-06,2.8449e-05,0.07546838201694259,False,True
4889,1,3,2,1,6,2,3,2,1,False,2,24.562,0.219,0.613,0.116,2.325,0.612,28.447,2.325e-06,2.8447e-05,0.08173093823601786,False,True
3803,1,5,2,1,10,2,5,2,1,False,2,20.402,0.13,0.813,0.13,2.631,4.34,28.446,2.631e-06,2.8446000000000002e-05,0.09249103564648807,False,True
4952,1,2,2,1,4,2,2,2,1,False,2,24.902,0.061,0.493,0.138,2.0,0.85,28.444,2e-06,2.8444e-05,0.07031359864997891,False,True
4570,1,6,2,1,12,2,6,1,1,False,2,24.236,0.392,0.861,0.138,1.551,1.254,28.432,1.5509999999999998e-06,2.8431999999999998e-05,0.054551209904333146,False,True
3982,1,12,2,1,24,2,12,2,1,False,2,20.857,0.6,1.555,0.178,3.612,1.628,28.43,3.612e-06,2.843e-05,0.12704889201547662,False,True
3965,1,12,2,1,24,2,12,2,1,False,2,20.775,0.609,1.571,0.18,3.732,1.556,28.423,3.732e-06,2.8423e-05,0.1313021144847483,False,True
4466,1,6,2,1,12,2,6,2,1,False,2,23.35,0.378,0.852,0.138,2.602,1.072,28.392,2.602e-06,2.8392e-05,0.09164553395322626,False,True
4926,1,1,2,1,2,2,1,2,1,False,2,24.873,0.074,0.48,0.16,2.316,0.471,28.374,2.316e-06,2.8374e-05,0.08162402199196447,False,True
4886,1,2,2,1,4,2,2,2,1,False,2,25.142,0.06,0.461,0.114,2.09,0.503,28.37,2.09e-06,2.837e-05,0.07366936905181529,False,True
4227,1,5,2,1,10,2,5,2,1,False,2,23.847,0.284,0.791,0.131,2.482,0.796,28.331,2.482e-06,2.8331e-05,0.0876072147117998,False,True
4243,1,3,2,1,6,2,3,2,1,False,2,24.759,0.079,0.6,0.114,2.18,0.596,28.328,2.1800000000000003e-06,2.8328e-05,0.07695566224230443,False,True
