elapsed_sec,rss_mb
135.186,3395.7
135.287,3396.4
135.387,3397.1
135.487,3397.6
135.587,3398.2
135.687,3398.9
135.788,3399.5
135.888,3400.2
135.988,3400.8
136.088,3401.5
136.189,3402.1
136.289,3402.8
136.389,3403.4
136.489,3404.1
136.589,3404.9
136.690,3405.4
136.790,3405.9
136.890,3406.6
136.991,3407.3
137.091,3407.9
137.191,3408.5
137.291,3409.2
137.391,3409.8
137.492,3410.3
137.592,3411.1
137.692,3411.7
137.793,3412.3
137.893,3413.1
137.993,3413.7
138.093,3414.3
138.194,3415.0
138.294,3415.6
138.394,3416.3
138.494,3417.0
138.594,3417.5
138.695,3418.2
138.795,3418.7
138.895,3419.4
138.995,3420.0
139.096,3420.6
139.196,3421.3
139.296,3421.9
139.396,3422.6
139.496,3423.2
139.597,3423.9
139.697,3424.5
139.797,3425.2
139.897,3425.8
139.998,3426.5
140.098,3427.0
140.198,3427.7
140.298,3428.5
140.398,3429.0
140.499,3429.7
140.599,3430.3
140.699,3431.0
140.799,3431.8
140.899,3432.2
141.000,3433.0
141.100,3433.5
141.200,3434.1
141.300,3434.7
141.401,3435.4
141.501,3436.0
141.601,3436.6
141.701,3437.4
141.801,3438.0
141.902,3438.5
142.002,3439.2
142.102,3439.7
142.202,3440.4
142.303,3441.0
142.403,3441.8
142.503,3442.4
142.603,3443.2
142.703,3443.7
142.804,3444.3
142.904,3445.0
143.004,3445.6
143.105,3446.4
143.205,3447.0
143.305,3447.6
143.405,3448.1
143.506,3448.8
143.606,3449.4
143.706,3450.0
143.806,3450.6
143.906,3451.3
144.007,3451.8
144.107,3452.4
144.207,3453.1
144.307,3453.6
144.408,3454.3
144.508,3455.0
144.608,3455.7
144.708,3456.2
144.808,3456.8
144.909,3457.6
145.009,3458.1
145.109,3458.9
145.209,3459.5
145.310,3460.0
145.410,3460.6
145.510,3461.5
145.610,3462.0
145.710,3462.7
145.811,3463.2
145.911,3463.8
146.011,3464.6
146.111,3465.1
146.212,3465.8
146.312,3466.5
146.412,3467.2
146.512,3467.8
146.612,3468.6
146.713,3469.1
146.813,3469.8
146.913,3470.4
147.013,3471.1
147.113,3471.7
147.214,3472.2
147.314,3472.7
147.414,3473.5
147.514,3474.3
147.614,3475.0
147.715,3475.5
147.815,3476.0
147.915,3477.0
148.016,3477.6
148.116,3478.2
148.216,3478.8
148.316,3479.4
148.417,3480.3
148.517,3480.9
148.617,3481.4
148.717,3482.1
148.817,3482.8
148.918,3483.4
149.018,3484.0
149.118,3484.8
149.218,3485.4
149.319,3485.9
149.419,3486.6
149.519,3487.2
149.619,3487.8
149.719,3488.4
149.820,3489.0
149.920,3489.7
150.020,3490.3
150.120,3491.0
150.221,3491.6
150.321,3492.2
150.421,3492.8
150.521,3493.5
150.621,3494.1
150.722,3494.8
150.822,3495.4
150.922,3496.1
151.022,3496.8
151.122,3497.4
151.223,3498.0
151.323,3498.8
151.423,3499.4
151.523,3500.0
151.624,3500.7
151.724,3501.4
151.824,3501.9
151.924,3502.5
152.024,3503.2
152.125,3503.8
152.225,3504.6
152.325,3505.2
152.425,3505.9
152.526,3506.5
152.626,3507.1
152.726,3508.0
152.826,3508.5
152.926,3509.0
153.027,3509.7
153.127,3510.3
153.227,3511.0
153.327,3511.5
153.428,3512.2
153.528,3512.8
153.628,3513.6
153.728,3514.4
153.828,3514.7
153.929,3515.4
154.029,3516.1
154.129,3516.7
154.229,3517.6
154.330,3517.8
154.430,3518.7
154.530,3519.4
154.630,3520.0
154.730,3520.7
154.831,3521.5
154.931,3521.9
155.031,3522.8
